32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x17	0.00	0.11	0.15	0.67	0.01	0.05	0.19
x18	0.00	0.12	0.00	0.56	0.45	0.91	0.23
x19	0.00	0.11	0.24	0.44	0.56	0.00	0.27
x20	0.00	0.00	0.09	0.11	0.02	1.00	0.04
x21	0.00	0.01	0.17	0.22	0.00	0.97	0.08
x22	0.00	0.00	0.06	0.04	0.04	0.16	0.03
x23	0.24	0.00	0.14	0.07	0.05	0.29	0.10
x24	0.00	0.01	0.09	0.30	0.28	0.20	0.14
x25	0.00	0.06	0.05	0.59	0.45	0.54	0.23
x26	0.00	0.09	0.01	0.52	0.00	0.12	0.12
x27	0.00	0.05	0.20	0.33	0.04	0.04	0.12
x28	0.00	0.41	0.10	1.00	0.07	1.00	0.32
x29	0.00	0.57	0.22	0.96	0.22	0.48	0.39
x30	0.00	0.69	0.09	1.00	0.01	0.44	0.36
x31	0.00	1.00	0.12	1.00	0.05	0.25	0.43
32
	Lasso		Lin		RF		RFE		Ridge		p_val		Mean
x0	1.00	0.07	1.00	0.78	1.00	0.00	0.77
x1	0.73	0.05	0.67	0.67	0.74	0.00	0.57
x2	0.00	0.05	0.70	0.74	0.67	0.00	0.43
x3	0.00	0.01	1.00	0.44	0.19	0.05	0.33
x4	0.00	0.02	0.30	0.52	0.71	0.02	0.31
x5	0.00	0.31	0.28	0.96	0.02	0.89	0.31
x6	0.00	0.33	0.20	1.00	0.71	0.94	0.45
x7	0.00	0.11	0.19	0.85	0.01	0.85	0.23
x8	0.00	0.00	0.23	0.00	0.02	0.42	0.05
x9	0.00	0.01	0.39	0.22	0.12	0.01	0.15
x10	0.00	0.01	0.65	0.41	0.14	0.69	0.24
x11	0.00	0.01	0.69	0.30	0.12	0.58	0.22
x12	0.00	0.02	0.16	0.48	0.22	0.50	0.18
x13	0.00	0.14	0.19	1.00	0.17	0.17	0.30
x14	0.00	1.00	0.26	1.00	0.51	0.69	0.55
